age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class
19,2,164320,11,9,4,13,3,4,1,0,0,40,38,0
33,2,250782,11,9,2,6,0,4,1,0,0,48,38,0
33,4,118267,7,12,0,11,1,4,1,0,0,60,38,0
26,2,116991,11,9,2,2,0,4,1,0,0,40,38,1
38,2,209609,15,10,2,12,0,4,1,0,0,40,38,1
38,2,190776,7,12,0,2,4,4,0,0,0,40,38,0
43,2,151809,11,9,2,13,0,4,1,0,0,30,38,0
57,2,190997,9,13,2,3,0,4,1,0,0,50,38,1
32,2,199963,1,7,2,6,5,4,0,0,0,40,38,0
37,4,241998,9,13,2,9,0,4,1,0,0,5,38,1
28,1,202558,15,10,4,3,3,4,0,0,0,40,38,0
42,1,194417,15,10,2,10,0,4,1,0,0,40,38,1
55,2,308373,15,10,2,3,5,4,0,0,0,40,38,1
37,4,48063,9,13,2,9,0,4,1,0,0,55,38,1
26,2,189185,11,9,0,0,3,4,0,0,0,40,38,0
19,2,217418,15,10,4,0,2,2,0,0,0,38,38,0
34,2,144949,0,6,2,2,0,4,1,0,0,45,38,1
70,4,165586,11,9,2,4,0,4,1,0,0,40,38,0
30,2,156015,15,10,2,3,0,4,1,0,0,45,38,1
28,2,398220,15,10,2,6,0,4,1,0,0,40,25,0
39,2,334366,9,13,5,9,4,4,0,0,0,50,38,1
19,2,351802,11,9,4,6,3,4,1,0,0,35,38,0
29,2,53434,8,11,2,3,0,4,1,0,0,60,38,1
45,2,168232,11,9,2,2,0,4,1,0,0,56,38,1
32,2,313835,12,14,2,9,0,4,1,0,0,40,38,1
48,2,246367,15,10,6,0,1,4,0,0,0,50,38,0
43,2,185860,9,13,2,9,0,4,1,0,0,40,38,1
49,1,149210,9,13,2,10,0,2,1,15024,0,40,38,1
37,2,189922,7,12,2,12,0,4,1,0,0,50,38,1
51,0,140035,11,9,2,0,0,4,1,0,0,40,38,1
43,2,111895,9,13,2,9,0,4,1,0,0,50,38,1
38,2,225399,11,9,2,13,0,4,1,0,0,40,38,0
50,2,39590,11,9,2,4,0,4,1,0,0,48,38,1
45,2,160440,11,9,2,11,0,4,1,0,0,55,38,1
19,2,83930,11,9,4,7,3,4,0,0,0,20,38,0
29,2,107812,15,10,4,9,1,4,1,0,0,15,38,0
46,1,324561,12,14,2,9,5,4,0,0,0,45,38,1
44,2,187702,11,9,2,11,0,4,1,0,0,40,38,1
25,2,227548,2,8,2,7,0,2,1,3103,0,40,38,0
35,2,119272,9,13,2,3,0,4,1,0,0,55,38,1
39,1,89508,11,9,2,2,0,4,1,0,0,40,38,1
53,2,380086,11,9,2,3,0,4,1,7688,0,48,38,1
29,2,195721,0,6,2,2,0,4,1,0,0,40,38,0
36,4,186934,15,10,2,11,0,4,1,0,0,55,38,0
50,2,98975,9,13,2,0,0,4,1,15024,0,40,38,1
46,2,200947,11,9,2,5,0,4,1,0,0,35,21,0
29,2,204862,7,12,0,9,1,4,0,0,0,36,38,0
36,2,282092,7,12,4,12,1,4,0,0,0,40,38,0
66,3,107627,11,9,2,11,0,4,1,0,0,60,38,1
32,2,84179,11,9,4,5,1,4,0,0,0,45,38,0
49,2,277946,15,10,2,3,0,4,1,0,0,50,38,1
17,1,99568,0,6,4,9,3,4,0,0,0,10,38,0
54,4,46704,11,9,2,4,0,4,1,0,0,60,38,1
53,2,168107,9,13,2,3,0,4,1,0,0,40,38,1
59,2,264048,11,9,2,13,0,4,1,0,0,35,38,1
45,1,310260,9,13,2,9,0,4,1,0,0,50,38,1
35,2,172252,15,10,0,3,1,4,0,0,0,40,38,0
38,2,133963,9,13,0,9,1,4,0,0,0,50,38,1
47,0,53498,11,9,0,7,4,2,0,0,0,40,38,0
53,4,146325,11,9,2,2,0,4,1,0,0,40,40,1
53,2,153486,11,9,5,13,1,4,1,0,0,30,38,0
41,2,126076,15,10,0,2,1,4,0,0,0,50,38,0
22,2,207969,15,10,4,3,3,2,1,0,0,35,38,0
37,2,186934,1,7,2,6,0,4,1,3103,0,44,38,1
23,5,26842,8,11,1,0,5,4,0,0,0,30,38,0
46,2,155659,15,10,2,2,0,4,1,15024,0,45,38,1
59,2,246262,15,10,2,12,0,4,1,0,0,40,38,1
26,2,121427,9,13,4,3,3,4,0,0,0,40,38,0
44,2,260761,11,9,2,2,0,4,1,0,0,40,38,1
18,2,391585,11,9,4,6,2,4,0,0,0,40,38,0
36,2,143774,15,10,2,0,5,4,0,0,0,12,38,1
40,2,206049,15,10,2,13,0,4,1,0,0,40,38,0
28,0,329426,9,13,4,3,1,4,1,0,0,50,38,1
55,2,105582,11,9,2,5,0,4,1,3103,0,40,38,1
53,2,286085,15,10,6,11,1,4,0,0,0,40,38,0
57,2,186361,8,11,4,7,3,4,0,0,0,40,38,0
59,2,118358,11,9,2,2,0,4,1,0,0,40,38,1
31,2,202822,15,10,0,0,4,2,0,0,0,40,38,0
30,2,255279,11,9,0,0,4,4,0,0,0,20,38,0
50,2,256908,10,16,2,11,0,4,1,0,0,50,38,1
54,2,353787,15,10,2,0,0,4,1,0,0,40,38,1
19,2,266255,11,9,4,11,3,4,0,0,0,40,38,0
47,2,191957,9,13,2,11,0,2,1,0,0,40,38,1
58,2,239523,11,9,2,3,0,4,1,0,0,45,38,1
48,2,156926,9,13,2,11,0,4,1,0,0,45,38,1
39,2,211154,9,13,2,12,0,4,1,0,0,50,38,0
41,4,223763,12,14,2,2,0,4,1,0,0,65,38,0
25,2,234057,11,9,4,2,1,4,0,0,0,40,38,0
49,3,306289,11,9,2,3,0,4,1,0,0,40,38,1
38,2,195744,9,13,4,7,1,4,1,0,0,48,38,0
46,2,325372,15,10,2,3,0,4,1,0,0,40,38,0
42,5,333530,15,10,2,3,5,4,0,0,0,40,38,1
69,4,118174,7,12,2,11,0,4,1,20051,0,15,38,1
69,4,187332,14,15,2,9,0,4,1,20051,0,45,38,1
26,2,194813,15,10,2,6,0,4,1,0,0,40,38,0
36,2,99146,11,9,2,6,0,4,1,0,0,45,38,1
41,2,350387,9,13,4,9,1,4,1,0,0,40,38,1
36,4,36425,15,10,0,11,4,4,0,0,0,35,38,0
62,2,88579,11,9,4,0,1,4,0,0,0,38,38,0
28,4,204984,9,13,4,12,1,4,1,0,0,45,38,0
52,2,379682,8,11,2,7,5,4,0,0,0,20,38,1
37,0,125933,11,9,2,0,0,4,1,0,0,40,38,1
45,2,170846,8,11,2,3,5,4,0,0,0,40,38,1
30,2,147430,11,9,3,0,1,4,0,0,0,40,38,0
35,2,200153,12,14,2,3,0,4,1,0,0,45,38,1
30,2,202051,9,13,2,3,0,4,1,0,0,42,38,1
20,2,100605,11,9,4,11,3,3,1,0,0,40,32,0
38,5,143517,9,13,4,3,3,4,1,0,0,40,38,0
44,2,203761,15,10,2,3,0,4,1,0,0,45,38,1
65,1,200764,11,9,0,0,1,4,0,0,0,16,38,1
37,2,190987,15,10,2,11,5,4,0,7298,0,40,38,1
20,2,39927,11,9,4,7,1,4,1,0,0,8,38,0
36,2,202662,12,14,2,9,0,4,1,0,0,40,38,1
34,2,340458,11,9,0,6,4,4,0,0,0,40,38,0
59,2,176118,12,14,2,9,0,4,1,0,0,7,38,1
49,2,255466,15,10,0,0,1,4,0,0,0,43,38,0
44,2,112482,12,14,2,3,0,4,1,0,0,55,38,1
31,5,440129,15,10,0,10,1,4,1,0,0,40,38,1
27,3,399904,11,9,4,2,2,4,1,0,0,50,25,0
38,2,210866,11,9,2,3,0,4,1,0,0,44,38,1
46,2,192779,9,13,4,11,1,4,1,0,0,45,38,1
38,2,255941,12,14,4,3,1,4,0,10520,0,50,38,1
38,2,179481,11,9,2,3,0,4,1,0,0,50,38,1
29,1,116751,8,11,0,10,4,4,1,0,0,56,38,0
47,2,101299,9,13,2,3,0,4,1,0,0,50,38,1
40,2,145441,9,13,2,9,0,4,1,0,0,40,38,1
59,2,268840,15,10,2,0,2,4,0,0,0,16,38,1
73,1,181902,12,14,2,9,0,4,1,0,0,10,30,1
25,2,262617,9,13,2,0,0,4,1,0,0,55,38,1
54,1,68015,12,14,2,9,0,4,1,0,0,45,38,1
24,2,152540,9,13,0,13,4,4,0,0,0,40,38,0
33,2,100882,12,14,4,3,1,4,1,0,0,40,38,1
29,2,166210,11,9,0,5,3,4,1,0,0,50,38,0
36,2,136629,15,10,2,6,0,4,1,0,0,40,38,1
28,2,274690,9,13,4,0,1,4,1,0,0,45,38,0
59,3,146477,14,15,2,9,0,4,1,0,0,40,38,1
40,2,235743,7,12,0,3,4,4,1,0,0,45,38,0
63,2,158609,8,11,6,0,4,4,0,0,0,8,38,0
36,2,276276,15,10,0,11,1,4,1,0,0,40,38,0
29,1,376302,8,11,2,12,5,4,0,0,0,35,26,1
30,2,194901,1,7,4,5,3,4,1,0,0,40,38,0
43,2,300528,15,10,2,13,0,4,1,0,0,40,38,0
77,3,29702,11,9,2,7,0,4,1,0,0,35,38,1
27,2,203697,12,14,4,12,3,4,1,0,0,50,38,0
56,0,208791,9,13,2,3,0,2,1,0,0,50,38,0
35,2,408318,5,4,3,7,1,4,1,0,0,25,25,0
50,4,95949,9,13,2,2,0,4,1,0,0,50,38,0
53,2,152883,11,9,6,0,1,2,0,0,0,40,38,0
42,2,179533,11,9,2,2,0,4,1,0,0,40,38,1
38,1,225605,15,10,2,9,0,4,1,0,0,44,38,0
36,2,166416,11,9,2,5,0,4,1,0,0,40,38,0
50,2,177896,10,16,2,9,0,4,1,0,0,40,38,1
41,2,69333,11,9,2,2,0,4,1,0,0,45,38,1
26,2,199600,11,9,4,11,1,2,1,0,0,40,38,0
31,0,40909,15,10,2,12,0,2,1,0,0,40,38,0
46,0,83610,9,13,2,0,0,4,1,0,0,40,38,1
34,4,180607,11,9,3,7,4,4,0,0,0,45,38,0
43,2,63503,9,13,2,9,0,4,1,0,0,40,38,1
38,2,164050,15,10,2,10,0,2,1,0,0,40,38,1
34,2,181372,1,7,2,7,5,4,0,0,0,23,38,0
61,2,190955,9,13,2,3,0,4,1,7688,0,40,38,1
32,2,232766,15,10,4,0,1,4,0,0,0,40,38,0
43,2,187322,9,13,2,2,0,4,1,0,0,40,38,1
25,5,262664,9,13,2,10,0,4,1,0,0,40,38,1
57,2,47619,7,12,0,9,1,2,0,0,0,40,38,0
47,2,118972,11,9,2,13,0,4,1,0,0,50,38,1
29,2,285657,15,10,2,2,0,4,1,0,0,45,38,0
38,2,204640,15,10,6,0,4,2,0,0,0,40,38,0
29,2,42881,9,13,2,3,5,4,0,0,0,40,38,1
45,2,294671,8,11,2,2,0,4,1,4386,0,38,38,1
35,2,30529,11,9,2,5,0,4,1,0,0,40,38,0
39,1,352628,7,12,2,2,5,4,0,0,0,50,38,1
53,2,203173,8,11,2,3,0,4,1,0,0,45,38,0
38,2,111128,7,12,2,3,0,4,1,0,0,40,38,1
52,2,87858,11,9,2,5,0,2,1,0,0,40,38,1
29,2,131088,11,9,4,5,3,4,1,0,0,25,38,0
17,2,121287,6,5,4,2,3,4,1,0,0,40,38,0
35,2,328466,6,5,2,7,0,4,1,0,0,40,25,0
38,2,182609,9,13,2,11,0,4,1,0,0,50,30,0
57,2,127728,9,13,2,3,0,4,1,15024,0,50,38,1
35,2,168322,1,7,2,4,0,4,1,0,0,40,38,0
36,2,409189,1,7,2,0,0,4,1,0,0,40,38,0
26,2,140649,9,13,2,3,0,4,1,0,0,40,38,0
42,2,279914,9,13,2,12,0,4,1,0,0,40,38,1
36,2,325374,15,10,2,2,0,4,1,0,0,40,38,0
41,5,288433,12,14,4,0,1,2,0,0,0,40,38,0
34,0,419691,9,13,2,10,0,4,1,7298,0,54,38,1
41,2,124692,15,10,2,3,3,4,1,0,0,40,38,1
50,2,240374,12,14,2,3,0,4,1,0,0,50,38,1
37,4,80324,11,9,2,3,0,4,1,0,0,60,38,1
47,2,275867,11,9,2,9,0,4,1,0,0,40,38,0
58,0,208640,9,13,2,3,0,4,1,0,0,40,38,1
37,2,127048,15,10,2,0,5,4,0,0,0,40,38,0
36,2,165799,12,14,2,11,0,4,1,0,0,50,38,1
34,2,412933,2,8,2,13,0,2,1,0,0,55,38,0
22,2,53702,0,6,2,5,0,4,1,0,0,40,38,0
39,2,113725,12,14,0,3,1,4,0,8614,0,40,38,1
26,2,216225,7,12,2,11,5,4,0,0,0,50,38,1
31,2,45781,12,14,4,9,1,4,0,14084,0,50,38,1
36,2,68798,11,9,4,7,1,4,1,0,0,30,38,0
39,1,193815,15,10,2,10,0,4,1,0,0,40,38,1
41,2,172712,9,13,0,12,4,4,0,0,0,40,38,1
50,3,288630,12,14,2,3,0,4,1,0,0,50,38,1
21,2,225890,15,10,4,7,2,4,0,0,0,30,38,0
59,5,136819,12,14,2,9,0,4,1,0,0,8,38,1
37,2,174308,9,13,2,4,0,4,1,0,0,45,38,0
42,2,201466,9,13,2,3,0,4,1,0,0,45,38,1
42,2,344572,11,9,0,3,1,4,0,0,0,40,38,1
24,2,209782,9,13,4,11,3,4,0,0,0,40,38,0
50,2,88926,11,9,2,0,5,4,0,5178,0,40,38,1
20,2,122166,15,10,4,0,1,4,0,0,0,40,38,0
38,5,364803,15,10,2,13,0,2,1,0,0,65,38,0
54,2,311020,11,9,2,7,0,4,1,0,0,50,38,0
19,2,96866,15,10,4,7,2,4,0,0,0,30,38,0
51,2,96586,15,10,2,12,0,4,1,0,0,40,38,1
23,2,214120,11,9,4,8,3,4,1,0,0,40,38,0
43,2,128578,11,9,2,11,0,4,1,7688,0,60,38,1
48,2,55237,9,13,2,2,0,4,1,0,0,45,38,1
24,2,204172,11,9,4,5,3,4,0,0,0,48,38,0
19,2,216413,11,9,0,12,4,4,0,0,0,55,38,0
24,2,169129,15,10,4,9,1,4,1,0,0,40,38,0
37,2,140854,9,13,2,3,0,4,1,0,0,50,38,1
33,1,83413,15,10,2,10,0,4,1,0,0,50,38,1
38,2,61343,6,5,2,2,0,4,1,0,0,40,38,0
55,0,171870,11,9,2,0,0,4,1,0,0,46,38,1
48,2,198000,9,13,4,11,2,4,0,0,0,38,38,1
20,2,332194,11,9,4,5,3,2,1,0,0,20,38,0
68,2,213720,11,9,2,11,0,4,1,0,0,40,38,0
43,1,174491,11,9,0,12,1,2,0,0,0,40,38,0
28,2,232653,9,13,2,3,0,4,1,0,0,40,38,0
49,2,316323,11,9,2,13,0,2,1,0,0,48,38,1
50,1,20795,15,10,2,10,0,4,1,0,0,40,38,1
52,0,22428,9,13,2,10,0,4,1,0,0,60,38,1
59,1,170423,11,9,2,7,0,4,1,0,0,40,38,0
52,2,147629,11,9,2,13,0,4,1,0,0,60,38,1
39,4,183081,12,14,4,11,1,4,1,0,0,60,38,1
34,4,28568,11,9,0,3,1,4,1,0,0,60,38,1
33,2,159929,11,9,2,2,0,4,1,0,0,40,38,0
44,2,103759,9,13,2,12,0,4,1,0,0,40,38,1
38,1,134444,15,10,2,10,0,4,1,0,0,72,38,0
41,2,101593,12,14,2,3,0,4,1,0,0,50,38,1
43,4,48087,11,9,4,4,1,4,1,0,0,60,38,0
54,0,147629,12,14,2,9,0,4,1,7298,0,35,38,1
62,4,96299,9,13,2,11,0,4,1,0,0,40,38,1
52,2,202071,11,9,6,2,3,4,0,0,0,40,38,0
43,2,107503,9,13,2,9,0,4,1,0,0,48,38,1
40,2,240698,9,13,2,3,0,4,1,0,0,50,38,1
30,1,40338,11,9,2,2,0,4,1,0,0,40,38,0
39,2,177140,11,9,5,0,1,4,1,0,0,40,38,1
46,2,186820,15,10,2,7,5,4,0,5013,0,40,38,0
35,2,163237,9,13,2,11,0,4,1,0,0,52,38,1
39,5,85874,11,9,0,0,4,4,0,0,0,40,38,0
35,4,189878,12,14,2,11,0,4,1,0,0,40,38,1
64,2,143110,9,13,6,9,1,4,0,0,0,30,38,0
58,2,284834,7,12,0,0,1,4,0,0,0,40,38,0
26,2,57512,11,9,4,13,1,4,1,0,0,40,38,0
54,3,98051,15,10,2,11,0,4,1,0,0,54,38,1
36,0,47310,15,10,0,3,4,2,0,0,0,40,38,1
43,5,254817,15,10,4,7,1,4,0,0,0,40,38,0
51,1,110327,9,13,2,3,0,4,1,0,0,40,38,1
43,2,191196,15,10,2,3,0,4,1,0,0,55,38,1
44,0,244054,15,10,0,3,4,4,1,0,0,60,38,1
37,1,188612,12,14,2,3,0,4,1,0,0,50,38,1
27,2,234664,15,10,2,9,0,4,1,0,0,40,38,1
50,2,194580,11,9,2,11,0,4,1,0,0,60,38,1
51,2,103995,10,16,6,9,1,4,0,10520,0,60,38,1
58,4,159021,10,16,2,9,0,4,1,0,0,16,38,1
35,2,179579,11,9,2,13,0,4,1,0,0,40,38,0
41,2,106159,11,9,4,6,3,4,1,14344,0,48,38,1
20,2,234640,15,10,4,0,3,4,0,0,0,40,38,0
27,4,420054,11,9,4,2,4,4,1,9562,0,50,38,1
40,2,51290,12,14,2,9,0,4,1,0,0,50,38,1
35,4,295127,15,10,0,4,4,4,1,0,0,50,38,0
54,2,141272,11,9,2,0,5,4,0,0,0,40,38,1
69,2,130060,11,9,5,13,4,2,0,2387,0,40,38,0
34,2,24361,14,15,4,9,1,4,0,10520,0,40,38,1
39,3,91039,12,14,2,3,0,4,1,15024,0,45,38,1
62,4,285692,12,14,3,11,1,4,0,0,0,20,38,0
56,1,370045,9,13,2,9,0,4,1,0,0,40,38,1
24,2,204935,12,14,4,0,1,4,1,0,0,56,38,0
48,2,119565,11,9,2,2,0,4,1,0,0,40,38,0
32,2,155151,11,9,2,2,0,4,1,0,0,55,38,0
26,2,122999,9,13,4,9,1,4,1,0,0,45,38,0
26,2,293690,9,13,2,2,0,4,1,0,0,58,38,1
68,2,257557,11,9,2,6,0,2,1,0,0,40,38,1
38,2,161141,15,10,2,2,0,4,1,0,0,48,38,1
42,1,209752,14,15,2,3,0,4,1,0,0,55,38,1
46,1,200727,12,14,2,9,0,4,1,0,0,50,38,1
62,2,101375,0,6,0,6,1,4,0,0,0,40,38,0
36,2,157184,11,9,2,2,0,3,1,0,0,40,38,1
39,4,37019,11,9,2,2,0,4,1,0,0,60,38,0
29,2,126208,11,9,2,6,0,2,1,0,0,40,38,0
27,2,219371,11,9,4,7,1,4,0,0,0,35,38,0
49,2,193366,12,14,2,3,0,4,1,0,0,65,38,1
36,2,111499,12,14,4,3,1,4,0,14084,0,40,38,1
27,0,276776,15,10,2,12,0,4,1,0,0,40,38,1
26,2,391349,9,13,2,0,5,4,0,0,0,40,38,1
62,3,354075,9,13,2,3,0,4,1,0,0,50,38,1
41,2,413720,11,9,2,13,5,4,0,0,0,15,38,0
36,2,219546,15,10,2,3,0,4,1,0,0,60,38,1
26,2,333541,11,9,4,7,1,4,1,0,0,24,38,0
36,2,162164,11,9,2,2,0,4,1,0,0,44,38,0
69,4,37745,8,11,2,11,0,4,1,0,0,8,38,0
19,2,163072,15,10,4,11,3,4,0,0,0,34,38,0
41,3,124330,15,10,2,11,5,4,0,0,0,30,38,0
29,2,182676,0,6,4,7,3,4,0,0,0,38,25,0
23,2,105577,15,10,4,8,1,4,0,0,0,26,38,0
37,2,127772,9,13,4,2,1,4,1,0,0,40,38,0
32,5,119033,11,9,2,13,0,4,1,0,0,40,38,1
22,2,496025,15,10,2,6,0,4,1,0,0,40,25,0
20,2,217467,15,10,4,2,3,4,1,0,0,40,38,0
18,2,261720,11,9,4,0,1,4,0,0,0,40,38,0
17,2,265657,1,7,4,7,3,4,1,0,0,25,38,0
33,3,348326,11,9,2,13,0,4,1,0,0,50,38,0
37,2,143912,11,9,0,13,1,4,1,0,0,50,38,0
51,2,353317,12,14,2,3,0,4,1,0,0,70,38,1
49,5,183710,10,16,2,3,0,4,1,0,0,50,38,1
23,2,41763,9,13,2,7,0,4,1,0,0,30,38,0
30,2,78530,11,9,4,5,1,4,1,0,0,40,38,0
51,2,392286,11,9,2,13,0,4,1,0,0,40,38,1
37,4,202683,11,9,2,9,0,4,1,0,0,40,38,0
64,2,21174,11,9,2,3,0,4,1,0,0,40,38,1
59,5,192258,10,16,2,9,0,4,1,0,0,40,38,1
18,2,151386,11,9,3,7,3,2,1,0,0,40,22,0
44,4,163985,14,15,2,9,0,4,1,0,0,32,38,1
45,2,197038,9,13,0,9,1,4,1,0,0,50,38,1
36,3,176837,15,10,2,2,0,4,1,7298,0,45,38,1
61,4,170278,14,15,4,9,1,4,0,0,0,30,29,0
39,1,166497,11,9,0,5,1,4,1,0,0,40,38,1
33,2,149220,8,11,4,7,4,2,0,0,0,40,38,0
41,2,156566,15,10,2,2,0,4,1,0,0,40,38,1
32,4,154950,15,10,2,2,0,4,1,0,0,30,38,0
34,4,204375,14,15,4,9,1,4,0,0,0,60,38,1
21,2,109869,11,9,4,2,3,4,1,0,0,30,38,0
43,1,92374,12,14,2,9,5,2,0,0,0,35,38,1
52,2,168001,12,14,0,9,1,4,0,0,0,40,38,1
46,2,53893,15,10,2,12,0,4,1,0,0,40,38,1
27,2,384308,15,10,4,2,1,4,1,0,0,45,38,0
27,2,159676,11,9,0,13,2,4,1,0,0,40,38,0
66,2,169804,9,13,2,11,0,4,1,20051,0,40,38,1
17,2,165918,1,7,4,5,3,4,1,0,0,20,28,0
55,2,37438,8,11,2,2,0,4,1,0,0,40,38,1
46,2,118889,11,9,2,11,0,4,1,0,0,68,38,1
71,2,244688,5,4,2,13,0,4,1,6514,0,40,38,1
45,2,155489,15,10,2,11,0,4,1,0,0,60,38,1
49,4,121238,15,10,4,2,4,4,1,0,0,40,38,0
50,2,149784,15,10,2,2,0,4,1,0,0,40,38,0
47,2,199277,11,9,2,6,0,4,1,0,0,50,31,1
19,3,170125,11,9,4,11,3,4,1,0,0,40,38,0
45,4,213140,15,10,2,2,0,4,1,7688,0,45,38,1
36,5,86805,15,10,2,3,5,4,0,7298,0,39,38,1
24,2,90046,9,13,5,3,1,4,0,0,0,40,38,0
38,2,107630,9,13,2,3,0,4,1,0,0,40,38,0
64,2,63676,0,6,2,7,0,2,1,0,0,40,38,0
61,2,180382,4,3,2,5,0,4,1,3411,0,45,38,0
59,4,188003,9,13,6,9,1,4,0,0,0,50,38,1
47,1,232149,12,14,0,9,4,4,0,0,0,45,38,0
41,2,352834,9,13,2,9,0,4,1,7688,0,55,38,1
59,3,170993,14,15,0,9,1,4,1,13550,0,40,38,1
41,2,40151,15,10,0,2,1,4,1,0,0,40,38,1
39,5,195148,15,10,2,11,0,4,1,0,0,40,38,0
57,2,112840,12,14,2,9,0,4,1,0,0,55,38,1
61,2,68268,0,6,2,4,0,4,1,0,0,55,38,0
36,1,187411,12,14,4,9,1,4,1,0,0,50,38,1
34,1,167063,11,9,4,10,3,4,1,0,0,40,38,0
28,4,132686,12,14,4,9,1,4,1,0,0,40,38,0
56,2,156052,11,9,6,7,4,2,0,594,0,20,38,0
42,2,31251,8,11,2,11,0,4,1,0,0,37,38,0
49,4,225456,9,13,2,11,0,4,1,0,0,60,38,1
35,0,133935,9,13,2,2,0,4,1,0,0,40,38,1
55,2,129263,11,9,0,5,4,4,1,0,0,40,38,0
18,2,198614,1,7,4,11,3,2,0,0,0,8,38,0
47,2,50092,9,13,0,3,4,3,1,0,1138,40,38,0
26,2,31350,1,7,4,4,1,4,1,0,0,50,38,0
46,1,183610,12,14,5,9,4,4,0,0,0,40,38,0
60,1,227232,11,9,6,3,4,4,0,0,0,40,38,0
22,2,213310,15,10,4,7,3,4,0,0,0,35,38,0
23,2,91189,9,13,2,7,0,4,1,0,0,20,38,0
31,2,118161,11,9,2,7,0,4,1,0,0,40,38,0
32,2,46746,15,10,0,2,4,4,1,0,0,40,38,0
67,2,95113,11,9,2,3,0,4,1,0,0,37,38,1
28,2,201954,7,12,4,3,1,4,1,0,0,65,38,1
43,0,195897,11,9,2,4,0,4,1,7298,0,40,38,1
36,2,297449,9,13,2,11,0,4,1,0,0,50,38,1
40,1,303212,9,13,2,9,0,4,1,0,0,40,38,1
64,2,256019,12,14,4,9,1,4,0,0,0,35,38,0
36,2,143068,15,10,0,2,4,4,1,0,0,40,38,0
29,2,216481,12,14,2,3,5,4,0,0,0,40,38,1
49,2,93557,11,9,2,3,0,4,1,0,0,48,38,1
54,2,221915,14,15,4,9,2,4,0,0,0,65,38,0
37,3,347491,15,10,2,3,0,4,1,0,0,50,38,1
32,4,112115,9,13,2,9,0,4,1,7688,0,40,38,1
22,2,223019,11,9,4,0,3,4,0,0,0,20,38,0
45,2,408773,15,10,2,6,0,4,1,0,0,40,38,1
21,2,67804,6,5,4,6,3,2,1,0,0,20,38,0
35,2,241001,11,9,2,6,0,4,1,0,0,44,38,0
34,1,126584,9,13,2,3,0,4,1,0,0,45,38,0
30,2,198660,11,9,2,5,0,4,1,0,0,40,38,0
65,2,264188,11,9,6,11,1,4,0,0,0,24,38,0
33,4,127894,14,15,2,9,0,4,1,0,0,60,38,1
41,1,185057,12,14,4,9,1,4,0,0,0,40,38,0
40,5,31627,9,13,2,3,5,4,0,0,0,20,38,0
42,2,341757,15,10,4,6,1,4,0,0,0,40,38,0
40,1,208277,9,13,0,9,4,4,0,0,0,35,38,0
19,2,265576,11,9,4,5,3,4,1,0,0,50,38,0
53,2,135840,9,13,2,9,0,4,1,0,0,55,38,1
44,2,346081,11,9,0,9,1,4,1,0,0,40,38,1
43,2,128578,11,9,2,11,0,4,1,7688,0,60,38,1
41,2,199018,14,15,2,3,0,4,1,0,0,40,38,1
59,2,90290,15,10,2,9,0,4,1,0,0,34,38,0
28,2,263614,9,13,2,3,0,4,1,0,0,40,38,1
68,2,257557,11,9,2,6,0,2,1,0,0,40,38,1
35,2,210945,12,14,2,9,0,4,1,0,0,60,38,1
38,2,219902,11,9,5,13,4,2,0,0,0,30,38,0
37,2,126954,11,9,2,11,0,4,1,0,0,40,38,1
31,1,275369,15,10,4,10,1,2,1,0,0,40,38,0
29,4,160786,0,6,2,2,0,4,1,0,0,35,38,1
18,2,157273,0,6,4,7,2,2,1,0,0,15,38,0
37,2,187748,15,10,2,2,0,4,1,0,0,40,38,0
54,2,329733,11,9,4,3,4,4,1,0,0,40,38,1
27,2,164924,11,9,4,2,1,4,1,0,0,40,38,0
55,2,256526,11,9,5,6,1,4,1,4865,0,45,38,0
36,2,33983,8,11,4,0,1,4,1,0,0,42,38,1
51,2,176608,11,9,2,6,5,4,0,0,0,40,38,0
25,2,75821,15,10,4,9,3,4,0,0,0,40,38,0
31,2,241360,9,13,4,11,1,4,1,0,0,40,38,0
44,2,167005,11,9,2,0,0,4,1,0,0,48,38,1
23,2,209034,11,9,2,6,5,4,0,3942,0,40,38,0
19,2,186717,15,10,4,11,3,4,1,0,0,40,38,0
32,2,40142,9,13,2,3,0,4,1,0,0,40,38,1
33,1,298785,0,6,0,13,1,4,1,0,0,40,38,0
26,2,112754,8,11,2,2,0,4,1,0,0,65,38,1
21,2,186452,15,10,4,7,3,4,1,0,0,35,38,0
18,2,115815,11,9,4,6,3,4,1,0,0,20,38,0
44,5,96249,15,10,2,3,0,4,1,3411,0,40,38,0
46,1,226871,9,13,0,10,1,2,1,0,0,50,38,1
56,2,284701,9,13,2,0,5,4,0,0,0,40,38,1
76,2,199949,6,5,2,10,0,4,1,0,0,13,38,0
49,3,182211,11,9,2,11,0,4,1,0,0,50,38,1
32,2,360761,11,9,2,13,0,4,1,0,0,60,38,1
44,2,188615,11,9,2,11,0,4,1,0,0,60,38,1
42,2,55395,15,10,2,2,0,4,1,0,0,52,38,0
35,2,381583,15,10,2,2,0,3,1,0,0,45,38,1
50,4,107581,11,9,2,11,0,4,1,0,0,50,38,0
22,2,418405,15,10,2,2,0,4,1,0,0,40,38,0
27,2,200500,5,4,2,13,0,4,1,0,0,45,38,0
28,1,263600,11,9,2,10,0,4,1,0,0,40,38,1
30,2,97723,11,9,4,6,3,4,1,0,0,45,38,0
